,STATION,LATITUDE,LONGITUDE,COUNTS
39871,US1TXVV0017,29.5098,-100.9085,0
39872,US1TXVV0021,30.0805,-101.7384,0
39873,US1TXVV0022,29.9687,-101.15,0
39874,US1TXVV0023,29.3548,-100.9293,0
39875,US1TXVV0034,29.3913,-100.923,0
39876,US1TXVV0037,29.6862,-101.1718,0
39877,US1TXVZ0002,32.4863,-95.8928,0
39878,US1TXVZ0005,32.4191,-96.0336,0
39879,US1TXVZ0006,32.4455,-96.0388,0
39880,US1TXVZ0009,32.5582,-95.6321,0
39881,US1TXVZ0010,32.4511,-95.7319,0
39882,US1TXVZ0011,32.4312,-95.6385,0
39883,US1TXVZ0013,32.7039,-95.8795,0
39884,US1TXVZ0019,32.5208,-95.6596,0
39885,US1TXVZ0021,32.5484,-95.9686,0
39886,US1TXVZ0028,32.7654,-96.043,0
39887,US1TXVZ0030,32.3676,-95.6862,0
39888,US1TXVZ0032,32.5235,-96.0112,0
39889,US1TXVZ0033,32.3749,-95.9168,0
39890,US1TXVZ0034,32.4802,-95.7026,0
39891,US1TXVZ0036,32.6888,-95.7089,0
39892,US1TXVZ0038,32.3851,-95.5977,0
39893,US1TXWA0001,30.0817,-96.6238,0
39894,US1TXWA0003,30.2299,-96.1356,0
39895,US1TXWA0004,30.3093,-96.3752,0
39896,US1TXWA0005,30.0895,-96.4865,0
39897,US1TXWA0006,30.1572,-96.2626,0
39898,US1TXWA0007,30.3118,-96.1864,0
39899,US1TXWA0008,30.2453,-96.5532,0
39900,US1TXWA0009,30.1564,-96.263,0
39901,US1TXWA0010,30.169,-96.2534,0
39902,US1TXWA0012,30.2821,-96.171,0
39903,US1TXWA0014,30.2214,-96.2225,0
39904,US1TXWA0015,30.1594,-96.7394,0
39905,US1TXWA0016,30.1465,-96.3674,0
39906,US1TXWA0017,30.3014,-96.4213,0
39907,US1TXWA0018,30.1794,-96.404,0
39908,US1TXWA0021,30.0963,-96.5126,0
39909,US1TXWA0022,30.2127,-96.5348,0
39910,US1TXWA0024,30.1589,-96.3849,0
39911,US1TXWA0025,30.1723,-96.5149,0
39912,US1TXWA0026,30.1989,-96.5343,0
39913,US1TXWA0027,30.2454,-96.5051,0
39914,US1TXWA0028,30.1497,-96.3783,0
39915,US1TXWA0029,30.1767,-96.4488,0
39916,US1TXWA0030,30.1437,-96.419,0
39917,US1TXWA0033,30.1933,-96.4198,0
39918,US1TXWA0035,30.2224,-96.5526,0
39919,US1TXWA0036,30.1549,-96.3033,0
39920,US1TXWA0037,30.1767,-96.4122,0
39921,US1TXWA0038,30.2101,-96.4208,0
39922,US1TXWB0002,27.5091,-99.4771,0
39923,US1TXWB0003,27.606,-99.464,0
39924,US1TXWB0004,27.9025,-99.6392,0
39925,US1TXWB0005,27.8567,-99.265,0
39926,US1TXWB0006,27.4994,-99.4845,0
39927,US1TXWB0007,28.1765,-99.7788,0
39928,US1TXWB0008,27.3623,-99.4808,0
39929,US1TXWB0009,27.3159,-99.361,0
39930,US1TXWB0010,27.5731,-99.48,0
39931,US1TXWB0012,27.5603,-99.4835,0
39932,US1TXWB0013,27.5818,-99.478,0
39933,US1TXWB0014,27.6831,-99.2372,0
39934,US1TXWB0017,27.4591,-99.4792,0
39935,US1TXWB0018,27.551,-99.4901,0
39936,US1TXWB0019,27.4416,-99.482,0
39937,US1TXWB0021,27.596,-99.4643,0
39938,US1TXWB0022,27.6497,-99.1217,0
39939,US1TXWB0023,27.6765,-99.0423,0
39940,US1TXWB0024,27.5806,-99.4869,0
39941,US1TXWB0025,27.4793,-99.4551,0
39942,US1TXWB0026,27.5021,-99.5048,0
39943,US1TXWB0027,27.559,-99.47,0
39944,US1TXWB0028,27.5519,-99.495,0
39945,US1TXWB0029,27.5131,-99.4627,0
39946,US1TXWB0031,27.584,-99.456,0
39947,US1TXWB0034,27.6292,-99.5339,0
39948,US1TXWB0036,27.5694,-99.4916,0
39949,US1TXWB0037,27.5207,-99.4611,0
39950,US1TXWB0038,27.4523,-99.4669,0
39951,US1TXWB0039,27.5164,-99.4729,0
39952,US1TXWB0040,27.5818,-99.474,0
39953,US1TXWB0041,27.6454,-99.5419,0
39954,US1TXWB0042,27.603,-99.4674,0
39955,US1TXWB0046,27.589,-99.5261,0
39956,US1TXWB0047,27.5697,-99.4928,0
39957,US1TXWB0048,27.4866,-99.4584,0
39958,US1TXWB0053,27.6023,-99.4673,0
39959,US1TXWB0056,27.5065,-99.4973,0
39960,US1TXWB0058,27.2753,-98.8864,0
39961,US1TXWB0060,27.5928,-99.5309,0
39962,US1TXWC0001,26.4023,-97.789,0
39963,US1TXWC0003,26.358,-97.688,0
39964,US1TXWC0004,26.4828,-97.6874,0
39965,US1TXWC0005,26.452,-97.7924,0
39966,US1TXWC0007,26.5508,-97.4341,0
39967,US1TXWD0002,32.947,-95.296,0
39968,US1TXWD0004,32.8949,-95.4354,0
39969,US1TXWD0005,32.6629,-95.4619,0
39970,US1TXWD0008,32.629,-95.1991,0
39971,US1TXWD0011,32.698,-95.444,0
39972,US1TXWE0004,35.2758,-100.1518,0
39973,US1TXWG0002,34.1655,-99.042,0
39974,US1TXWG0004,34.1515,-99.0551,0
39975,US1TXWH0001,29.3161,-96.0934,0
39976,US1TXWH0002,29.1267,-96.2602,0
39977,US1TXWH0003,29.2977,-96.0577,0
39978,US1TXWH0004,29.2061,-96.289,0
39979,US1TXWH0005,29.1845,-96.3156,0
39980,US1TXWH0006,29.508,-96.054,0
39981,US1TXWH0009,29.3541,-96.0697,0
39982,US1TXWH0010,29.1981,-96.2677,0
39983,US1TXWH0011,29.2278,-96.302,0
39984,US1TXWH0015,29.3534,-96.1477,0
39985,US1TXWH0016,29.3099,-96.0774,0
39986,US1TXWH0018,29.4178,-96.0577,0
39987,US1TXWK0002,30.7695,-95.5841,0
39988,US1TXWK0003,30.6256,-95.7148,0
39989,US1TXWK0004,30.8194,-95.3851,0
39990,US1TXWK0005,30.702,-95.596,0
39991,US1TXWK0007,30.7793,-95.6744,0
39992,US1TXWK0009,30.9424,-95.4404,0
39993,US1TXWK0010,30.6876,-95.7374,0
39994,US1TXWK0011,30.5403,-95.4385,0
39995,US1TXWK0012,30.7587,-95.576,0
39996,US1TXWK0013,30.7751,-95.5835,0
39997,US1TXWK0014,30.8515,-95.4825,0
39998,US1TXWK0015,30.7228,-95.4016,0
39999,US1TXWK0016,30.6861,-95.7819,0
40000,US1TXWK0018,30.6954,-95.5404,0
40001,US1TXWK0019,30.7484,-95.6321,0
40002,US1TXWK0020,30.6822,-95.5175,0
40003,US1TXWK0021,30.856,-95.4309,0
40004,US1TXWK0025,30.679,-95.555,0
40005,US1TXWK0026,30.6831,-95.4353,0
40006,US1TXWK0028,30.8239,-95.4838,0
40007,US1TXWK0029,30.608,-95.5453,0
40008,US1TXWK0031,30.6437,-95.5487,0
40009,US1TXWK0032,30.7311,-95.5737,0
40010,US1TXWL0001,29.8687,-95.9878,0
40011,US1TXWL0004,30.1382,-96.1051,0
40012,US1TXWL0007,30.1668,-95.8466,0
40013,US1TXWL0009,29.8729,-96.003,0
40014,US1TXWM0001,30.6504,-97.7069,0
40015,US1TXWM0003,30.5255,-97.6146,0
40016,US1TXWM0004,30.6516,-97.707,0
40017,US1TXWM0007,30.4538,-97.7521,0
40018,US1TXWM0009,30.5486,-97.6261,0
40019,US1TXWM0010,30.7243,-97.71,0
40020,US1TXWM0011,30.6546,-97.6867,0
40021,US1TXWM0012,30.5047,-97.5937,0
40022,US1TXWM0013,30.581,-97.8765,0
40023,US1TXWM0014,30.4933,-97.77,0
40024,US1TXWM0016,30.4779,-97.8474,0
40025,US1TXWM0017,30.4974,-97.2969,0
40026,US1TXWM0018,30.5457,-97.743,0
40027,US1TXWM0021,30.8201,-97.6059,0
40028,US1TXWM0022,30.6713,-97.9283,0
40029,US1TXWM0023,30.6803,-97.9508,0
40030,US1TXWM0024,30.6164,-97.7091,0
40031,US1TXWM0026,30.7131,-97.6681,0
40032,US1TXWM0030,30.682,-97.9122,0
40033,US1TXWM0033,30.7782,-97.7482,0
40034,US1TXWM0034,30.6731,-97.657,0
40035,US1TXWM0035,30.7131,-97.9559,0
40036,US1TXWM0036,30.5498,-97.8515,0
40037,US1TXWM0039,30.5036,-97.6711,0
40038,US1TXWM0040,30.6227,-97.7003,0
40039,US1TXWM0041,30.5082,-97.8163,0
40040,US1TXWM0042,30.493,-97.7373,0
40041,US1TXWM0044,30.4556,-97.7692,0
40042,US1TXWM0046,30.4859,-97.7644,0
40043,US1TXWM0048,30.4458,-97.235,0
40044,US1TXWM0050,30.5209,-97.77,0
40045,US1TXWM0054,30.5508,-97.8202,0
40046,US1TXWM0055,30.4597,-97.788,0
40047,US1TXWM0058,30.7603,-97.857,0
40048,US1TXWM0061,30.4666,-97.8255,0
40049,US1TXWM0064,30.4901,-97.8364,0
40050,US1TXWM0065,30.5617,-97.3027,0
40051,US1TXWM0066,30.716,-97.5507,0
40052,US1TXWM0068,30.5907,-97.6509,0
40053,US1TXWM0070,30.501,-97.6952,0
40054,US1TXWM0071,30.5907,-97.6136,0
40055,US1TXWM0072,30.5609,-97.6711,0
40056,US1TXWM0073,30.5561,-97.5343,0
40057,US1TXWM0074,30.6341,-97.6387,0
40058,US1TXWM0076,30.4536,-97.206,0
40059,US1TXWM0077,30.4927,-97.7617,0
40060,US1TXWM0078,30.6326,-97.8195,0
40061,US1TXWM0081,30.5044,-97.5732,0
40062,US1TXWM0088,30.5256,-97.8532,0
40063,US1TXWM0090,30.5239,-97.7936,0
40064,US1TXWM0095,30.5336,-97.8527,0
40065,US1TXWM0096,30.7072,-97.7226,0
40066,US1TXWM0098,30.4719,-97.8326,0
40067,US1TXWM0100,30.53,-97.651,0
40068,US1TXWM0101,30.522,-97.5394,0
40069,US1TXWM0102,30.5095,-97.616,0
40070,US1TXWM0104,30.6481,-97.7134,0
40071,US1TXWM0105,30.5767,-97.4165,0
40072,US1TXWM0106,30.5025,-97.595,0
40073,US1TXWM0108,30.5433,-97.8089,0
40074,US1TXWM0109,30.6152,-97.9871,0
40075,US1TXWM0110,30.6903,-97.8564,0
40076,US1TXWM0111,30.463,-97.7767,0
40077,US1TXWM0113,30.8324,-97.6773,0
40078,US1TXWM0115,30.6216,-97.8063,0
40079,US1TXWM0118,30.4929,-97.7708,0
40080,US1TXWM0119,30.7923,-97.5162,0
40081,US1TXWM0122,30.5154,-97.607,0
40082,US1TXWM0123,30.531,-97.6759,0
40083,US1TXWM0124,30.663,-98.0008,0
40084,US1TXWM0126,30.585,-97.4163,0
40085,US1TXWM0127,30.4929,-97.8437,0
40086,US1TXWM0128,30.4915,-97.7018,0
40087,US1TXWM0129,30.4816,-97.2485,0
40088,US1TXWM0131,30.5383,-97.5477,0
40089,US1TXWM0134,30.4957,-97.6966,0
40090,US1TXWM0135,30.653,-97.5366,0
40091,US1TXWM0141,30.4922,-97.7387,0
40092,US1TXWM0142,30.6102,-97.8446,0
40093,US1TXWM0144,30.7117,-97.7025,0
40094,US1TXWM0148,30.5518,-97.6398,0
40095,US1TXWM0149,30.425,-97.2882,0
40096,US1TXWM0152,30.5191,-97.7529,0
40097,US1TXWM0156,30.7061,-97.7339,0
40098,US1TXWM0158,30.5926,-97.4223,0
40099,US1TXWM0159,30.6549,-97.9982,0
40100,US1TXWM0161,30.5369,-97.4078,0
40101,US1TXWM0162,30.6826,-97.923,0
40102,US1TXWM0163,30.6801,-97.7198,0
40103,US1TXWM0164,30.6462,-97.6629,0
40104,US1TXWM0165,30.6193,-97.6816,0
40105,US1TXWM0166,30.5277,-97.8677,0
40106,US1TXWM0168,30.4953,-97.8329,0
40107,US1TXWM0169,30.5171,-97.7097,0
40108,US1TXWM0170,30.5332,-97.5606,0
40109,US1TXWM0171,30.6307,-97.8069,0
40110,US1TXWM0172,30.5343,-97.5479,0
40111,US1TXWM0174,30.4594,-97.8197,0
40112,US1TXWM0175,30.7231,-97.7571,0
40113,US1TXWM0176,30.7286,-97.7277,0
40114,US1TXWM0177,30.4979,-97.8477,0
40115,US1TXWM0178,30.5194,-97.6118,0
40116,US1TXWM0179,30.6575,-97.7093,0
40117,US1TXWM0180,30.7243,-97.7516,0
40118,US1TXWM0181,30.5197,-97.7769,0
40119,US1TXWM0183,30.7237,-97.7525,0
40120,US1TXWM0185,30.7194,-97.7391,0
40121,US1TXWM0191,30.512,-97.2298,0
40122,US1TXWM0192,30.463,-97.2228,0
40123,US1TXWM0194,30.7074,-97.6618,0
40124,US1TXWM0195,30.5083,-97.6972,0
40125,US1TXWM0200,30.5164,-97.8639,0
40126,US1TXWM0201,30.7069,-97.7629,0
40127,US1TXWM0202,30.6309,-97.6715,0
40128,US1TXWM0203,30.7153,-97.7285,0
40129,US1TXWM0204,30.5186,-97.8661,0
40130,US1TXWM0205,30.6914,-97.551,0
40131,US1TXWM0206,30.4779,-97.8463,0
40132,US1TXWM0208,30.5179,-97.5944,0
40133,US1TXWM0209,30.708,-97.7326,0
40134,US1TXWM0212,30.7239,-97.7589,0
40135,US1TXWM0215,30.5028,-97.5892,0
40136,US1TXWM0219,30.5121,-97.6509,0
40137,US1TXWM0221,30.7093,-97.7994,0
40138,US1TXWM0222,30.5495,-97.5544,0
40139,US1TXWM0223,30.5459,-97.5642,0
40140,US1TXWM0225,30.7056,-97.8698,0
40141,US1TXWM0226,30.5252,-97.7129,0
40142,US1TXWM0227,30.6466,-97.7133,0
40143,US1TXWM0228,30.8097,-97.5961,0
40144,US1TXWM0229,30.5021,-97.6399,0
40145,US1TXWM0231,30.6813,-97.7117,0
40146,US1TXWM0232,30.6514,-97.6866,0
40147,US1TXWM0233,30.6418,-97.7584,0
40148,US1TXWM0235,30.6348,-97.8574,0
40149,US1TXWM0236,30.7199,-97.775,0
40150,US1TXWM0241,30.5852,-97.4202,0
40151,US1TXWM0245,30.8286,-97.6757,0
40152,US1TXWM0247,30.5689,-97.6946,0
40153,US1TXWM0248,30.636,-97.7139,0
40154,US1TXWM0249,30.6985,-97.6921,0
40155,US1TXWM0250,30.49,-97.627,0
40156,US1TXWM0254,30.6763,-97.6926,0
40157,US1TXWM0257,30.5909,-97.4292,0
40158,US1TXWM0259,30.7142,-97.7055,0
40159,US1TXWM0261,30.7128,-97.7313,0
40160,US1TXWM0264,30.7082,-97.6821,0
40161,US1TXWM0265,30.5346,-97.5732,0
40162,US1TXWM0267,30.6692,-97.714,0
40163,US1TXWM0268,30.6957,-97.7572,0
40164,US1TXWM0270,30.5111,-97.8291,0
40165,US1TXWM0271,30.5599,-97.6084,0
40166,US1TXWM0273,30.4674,-97.8245,0
40167,US1TXWM0278,30.7333,-97.7405,0
40168,US1TXWM0279,30.6433,-97.7003,0
40169,US1TXWM0280,30.6559,-97.7021,0
40170,US1TXWM0282,30.7387,-97.7101,0
40171,US1TXWM0283,30.4767,-97.2524,0
40172,US1TXWM0285,30.5833,-97.8744,0
40173,US1TXWM0287,30.5565,-97.8653,0
40174,US1TXWM0291,30.5266,-97.6111,0
40175,US1TXWM0294,30.6279,-97.7536,0
40176,US1TXWM0297,30.5096,-97.5598,0
40177,US1TXWM0301,30.8242,-97.8902,0
40178,US1TXWM0302,30.5009,-97.5912,0
40179,US1TXWM0303,30.6376,-97.7117,0
40180,US1TXWM0304,30.6511,-97.8135,0
40181,US1TXWM0307,30.7162,-97.7528,0
40182,US1TXWM0308,30.7575,-97.6135,0
40183,US1TXWM0309,30.7645,-97.616,0
40184,US1TXWM0311,30.6922,-97.6484,0
40185,US1TXWM0316,30.5216,-97.6738,0
40186,US1TXWM0317,30.5115,-97.5811,0
40187,US1TXWM0318,30.6898,-97.7311,0
40188,US1TXWM0320,30.5469,-97.8205,0
40189,US1TXWM0324,30.6868,-97.6899,0
40190,US1TXWM0328,30.7188,-97.7562,0
40191,US1TXWM0330,30.5042,-97.8368,0
40192,US1TXWM0331,30.5777,-97.4297,0
40193,US1TXWM0333,30.493,-97.8356,0
40194,US1TXWM0334,30.6387,-97.885,0
40195,US1TXWM0336,30.5067,-97.8456,0
40196,US1TXWM0339,30.6871,-97.909,0
40197,US1TXWM0341,30.6344,-97.6712,0
40198,US1TXWM0345,30.5152,-97.1964,0
40199,US1TXWN0002,31.8582,-103.0868,0
40200,US1TXWO0003,29.2869,-98.1566,0
40201,US1TXWO0005,29.2495,-98.1958,0
40202,US1TXWO0006,29.1282,-98.1102,0
40203,US1TXWO0009,29.2556,-98.2114,0
40204,US1TXWO0010,29.2829,-98.2456,0
40205,US1TXWO0011,29.3377,-98.1117,0
40206,US1TXWO0013,29.2982,-98.0981,0
40207,US1TXWO0014,29.3545,-98.2052,0
40208,US1TXWO0019,29.2137,-98.1833,0
40209,US1TXWO0023,29.3498,-98.1215,0
40210,US1TXWO0026,29.3256,-97.975,0
40211,US1TXWO0027,29.1289,-98.1628,0
40212,US1TXWO0028,29.1696,-98.2988,0
40213,US1TXWO0029,29.1263,-98.1566,0
40214,US1TXWO0030,29.3083,-98.1993,0
40215,US1TXWO0034,29.0649,-98.077,0
40216,US1TXWO0039,29.2477,-98.2473,0
40217,US1TXWO0043,29.2628,-98.1067,0
40218,US1TXWO0045,29.309,-98.1449,0
40219,US1TXWO0047,29.3476,-98.034,0
40220,US1TXWO0053,28.9538,-98.155,0
40221,US1TXWO0054,29.3471,-98.0648,0
40222,US1TXWO0055,29.1797,-98.2366,0
40223,US1TXWO0056,29.3555,-97.952,0
40224,US1TXWO0060,29.2276,-98.2859,0
40225,US1TXWO0061,29.3268,-98.146,0
40226,US1TXWO0062,29.2565,-98.2178,0
40227,US1TXWO0063,29.141,-98.0804,0
40228,US1TXWO0064,29.2665,-98.2503,0
40229,US1TXWO0065,29.2813,-98.1294,0
40230,US1TXWO0066,29.331,-98.1444,0
40231,US1TXWO0070,29.1965,-97.9531,0
40232,US1TXWO0071,29.302,-98.1579,0
40233,US1TXWS0003,33.1001,-97.92,0
40234,US1TXWS0005,33.2134,-97.7459,0
40235,US1TXWS0006,33.0575,-97.7061,0
40236,US1TXWS0007,33.1122,-97.5908,0
40237,US1TXWS0009,33.1895,-97.6171,0
40238,US1TXWS0010,33.263,-97.666,0
40239,US1TXWS0012,33.0845,-97.4258,0
40240,US1TXWS0013,33.082,-97.7667,0
40241,US1TXWS0014,33.0258,-97.7604,0
40242,US1TXWS0015,33.1657,-97.8727,0
40243,US1TXWS0016,33.2236,-97.662,0
40244,US1TXWS0024,33.1407,-97.6922,0
40245,US1TXWT0003,33.9378,-98.6698,0
40246,US1TXWT0005,33.962,-98.515,0
40247,US1TXWT0006,34.0269,-98.9259,0
40248,US1TXWT0007,34.0295,-98.9175,0
40249,US1TXWT0008,33.8662,-98.5162,0
40250,US1TXWT0010,33.8951,-98.4629,0
40251,US1TXWT0013,33.8539,-98.5437,0
40252,US1TXWT0014,33.8366,-98.8359,0
40253,US1TXWT0015,33.8609,-98.6009,0
40254,US1TXWT0016,34.023,-98.926,0
40255,US1TXWT0018,33.9054,-98.524,0
40256,US1TXWT0019,34.0727,-98.5835,0
40257,US1TXWT0020,33.8899,-98.5453,0
40258,US1TXWT0023,33.8888,-98.4678,0
40259,US1TXWT0027,34.0724,-98.5556,0
40260,US1TXWT0030,33.8786,-98.5691,0
40261,US1TXYK0001,32.9698,-102.8269,0
40262,US1TXYN0003,33.1334,-98.6296,0
40263,US1TXYN0007,33.0985,-98.5928,0
40264,US1TXZP0001,26.8971,-99.2534,0
40265,US1TXZP0002,27.0188,-99.4136,0
40266,US1TXZV0001,28.8858,-99.9969,0
40267,US1TXZV0002,28.9318,-99.8785,0
40268,US1TXZV0003,28.8853,-99.8555,0
40269,US1TXZV0004,28.8577,-100.0855,0
40270,US1TXZV0005,28.8873,-100.0565,0
40271,US1TXZV0006,28.9303,-100.063,0
40272,US1TXZV0007,28.8073,-99.9242,0
40273,US1TXZV0008,28.8397,-99.9242,0
40274,US1TXZV0009,28.8537,-99.9385,0
40275,US1TXZV0010,28.8588,-99.9552,0
40276,US1TXZV0011,28.8538,-99.9557,0
40277,US1TXZV0012,28.8062,-99.9967,0
40278,US1TXZV0013,28.9272,-99.9885,0
40279,US1TXZV0015,28.6859,-99.8185,0
40280,US1TXZV0017,28.683,-99.8256,0
40281,US1TXZV0018,28.6829,-99.8351,0
40282,US1TXZV0019,28.6943,-99.8357,0
40283,US1TXZV0020,28.6795,-99.6738,0
40284,US1UTBE0002,41.5267,-112.005,0
40285,US1UTBE0003,41.7025,-112.2974,0
40286,US1UTBE0004,41.7167,-112.1715,0
40287,US1UTBE0005,41.6404,-112.078,0
40288,US1UTBE0006,41.6947,-112.2675,0
40289,US1UTBE0008,41.7267,-112.1482,0
40290,US1UTBE0009,41.4565,-112.0336,0
40291,US1UTBE0010,41.7095,-112.3179,0
40292,US1UTBE0011,41.725,-112.2534,0
40293,US1UTBE0013,41.6953,-112.228,0
40294,US1UTBE0014,41.509,-112.0208,0
40295,US1UTBE0016,41.624,-112.1657,0
40296,US1UTBE0017,41.7236,-112.2099,0
40297,US1UTBE0019,41.5048,-111.9436,0
40298,US1UTBE0020,41.7567,-112.0972,0
40299,US1UTBV0001,38.2779,-112.6244,0
40300,US1UTBV0002,38.2806,-112.6482,0
40301,US1UTCH0001,41.7568,-111.7925,0
40302,US1UTCH0003,41.7305,-111.8046,0
40303,US1UTCH0004,41.9221,-111.8193,0
40304,US1UTCH0006,41.7138,-111.9753,0
40305,US1UTCH0008,41.7111,-111.8257,0
40306,US1UTCH0009,41.7311,-111.8218,0
40307,US1UTCH0011,41.7438,-111.8258,0
40308,US1UTCH0013,41.9383,-111.79,0
40309,US1UTCH0014,41.8051,-111.8233,0
40310,US1UTCH0015,41.7874,-111.9276,0
40311,US1UTCH0016,41.7408,-111.8253,0
40312,US1UTCH0019,41.769,-111.7995,0
40313,US1UTCH0020,41.6767,-111.8153,0
40314,US1UTCH0021,41.7718,-111.8008,0
40315,US1UTCH0022,41.7324,-111.8452,0
40316,US1UTCH0024,41.7099,-111.8195,0
40317,US1UTCH0025,41.7844,-111.8205,0
40318,US1UTCH0033,41.7048,-111.8174,0
40319,US1UTCH0034,41.737,-111.8434,0
40320,US1UTCH0037,41.7662,-111.8518,0
40321,US1UTCH0038,41.6306,-111.8159,0
40322,US1UTCH0041,41.7136,-111.8214,0
40323,US1UTCH0042,41.9146,-112.054,0
40324,US1UTCH0043,41.7767,-111.8255,0
40325,US1UTCH0046,41.6242,-111.8347,0
40326,US1UTCH0047,41.6803,-111.8582,0
40327,US1UTCH0052,41.6354,-111.9377,0
40328,US1UTCR0001,39.6867,-110.8639,0
40329,US1UTCR0002,39.6067,-110.8413,0
40330,US1UTCR0003,39.6888,-110.8629,0
40331,US1UTCR0005,39.5698,-110.6843,0
40332,US1UTCR0008,39.5996,-110.8199,0
40333,US1UTDC0003,40.2948,-110.0037,0
40334,US1UTDC0004,40.2864,-109.9831,0
40335,US1UTDG0002,40.9282,-109.39,0
40336,US1UTDV0001,40.9874,-111.9286,0
40337,US1UTDV0005,41.0774,-111.9221,0
40338,US1UTDV0006,40.8676,-111.9181,0
40339,US1UTDV0007,40.8693,-111.852,0
40340,US1UTDV0008,40.9046,-111.8657,0
40341,US1UTDV0009,40.9346,-111.8761,0
40342,US1UTDV0017,41.1329,-111.9285,0
40343,US1UTDV0018,40.8572,-111.867,0
40344,US1UTDV0020,41.0078,-111.9067,0
40345,US1UTDV0024,41.0477,-111.9068,0
40346,US1UTDV0025,40.915,-111.8981,0
40347,US1UTDV0036,40.87,-111.8728,0
40348,US1UTDV0037,40.9454,-111.8851,0
40349,US1UTDV0038,40.8678,-111.8714,0
40350,US1UTDV0039,40.8543,-111.8899,0
40351,US1UTDV0040,41.1341,-112.0327,0
40352,US1UTDV0041,41.0971,-112.0531,0
40353,US1UTDV0042,41.148,-112.0779,0
40354,US1UTDV0044,41.014,-111.9246,0
40355,US1UTDV0045,41.0476,-111.9406,0
40356,US1UTDV0046,41.0616,-112.0556,0
40357,US1UTDV0047,41.1249,-111.9242,0
40358,US1UTEM0003,39.0753,-111.1313,0
40359,US1UTEM0004,39.0034,-110.1343,0
40360,US1UTEM0006,39.2296,-111.0302,0
40361,US1UTGF0001,37.5626,-111.9963,0
40362,US1UTGF0003,37.9478,-111.4328,0
40363,US1UTGF0004,37.8237,-112.4362,0
40364,US1UTGF0005,37.9064,-112.387,0
40365,US1UTGR0002,38.5452,-109.4878,0
40366,US1UTGR0003,38.5738,-109.5421,0
40367,US1UTGR0005,38.5864,-109.5629,0
40368,US1UTGR0006,38.5081,-109.4745,0
40369,US1UTGR0007,38.5452,-109.4962,0
40370,US1UTGR0008,38.5681,-109.5353,0
40371,US1UTGR0009,38.6331,-109.4104,0
40372,US1UTGR0011,38.637,-109.411,0
40373,US1UTGR0012,38.5443,-109.5126,0
40374,US1UTGR0016,38.6621,-109.2132,0
40375,US1UTIR0001,37.6631,-113.0742,0
40376,US1UTIR0003,37.7753,-113.1073,0
40377,US1UTIR0005,37.6431,-113.1284,0
40378,US1UTIR0010,37.6622,-113.5538,0
40379,US1UTIR0011,37.7503,-113.1426,0
40380,US1UTIR0012,37.8392,-112.8223,0
40381,US1UTML0001,39.3723,-112.3339,0
40382,US1UTML0003,39.3595,-112.5722,0
40383,US1UTML0004,39.3308,-112.6053,0
40384,US1UTML0005,39.4333,-112.7178,0
40385,US1UTML0007,39.3749,-112.6544,0
40386,US1UTML0008,39.3103,-112.3916,0
40387,US1UTML0009,39.4455,-112.6349,0
40388,US1UTML0010,39.3066,-112.6105,0
40389,US1UTML0011,39.3549,-112.361,0
40390,US1UTMR0001,41.033,-111.673,0
40391,US1UTPT0002,38.1653,-112.2746,0
40392,US1UTRC0001,41.6696,-111.1856,0
40393,US1UTSJ0001,37.8697,-109.3521,0
40394,US1UTSJ0003,37.8498,-109.3666,0
40395,US1UTSJ0004,37.864,-109.3455,0
40396,US1UTSJ0005,37.8723,-109.3415,0
40397,US1UTSJ0006,37.8721,-109.3142,0
40398,US1UTSJ0007,37.8679,-109.3407,0
40399,US1UTSJ0008,37.6439,-109.413,0
40400,US1UTSJ0009,37.6238,-109.4856,0
40401,US1UTSJ0010,38.3283,-109.445,0
40402,US1UTSL0001,40.5546,-111.8649,0
40403,US1UTSL0003,40.5993,-111.8548,0
40404,US1UTSL0006,40.6803,-111.795,0
40405,US1UTSL0008,40.6264,-111.9253,0
40406,US1UTSL0009,40.619,-112.0111,0
40407,US1UTSL0011,40.7353,-111.8653,0
40408,US1UTSL0015,40.6736,-111.9324,0
40409,US1UTSL0016,40.5457,-111.8518,0
40410,US1UTSL0018,40.5933,-111.7922,0
40411,US1UTSL0020,40.7088,-111.8338,0
40412,US1UTSL0025,40.5913,-111.7903,0
40413,US1UTSL0027,40.6046,-111.8524,0
40414,US1UTSL0028,40.5779,-111.8556,0
40415,US1UTSL0029,40.7773,-111.7299,0
40416,US1UTSL0032,40.5932,-112.005,0
40417,US1UTSL0035,40.6657,-111.8115,0
40418,US1UTSL0041,40.7447,-111.8677,0
40419,US1UTSL0047,40.7751,-111.8664,0
40420,US1UTSL0053,40.5309,-111.8857,0
40421,US1UTSL0055,40.7205,-111.8245,0
40422,US1UTSL0060,40.5566,-111.8208,0
40423,US1UTSL0061,40.6801,-111.9631,0
40424,US1UTSL0062,40.7034,-112.1087,0
40425,US1UTSL0070,40.707,-112.1083,0
40426,US1UTSL0072,40.627,-111.8771,0
40427,US1UTSL0073,40.5849,-111.8882,0
40428,US1UTSL0074,40.7336,-111.8332,0
40429,US1UTSL0075,40.6032,-111.8337,0
40430,US1UTSL0076,40.6473,-111.9639,0
40431,US1UTSL0078,40.7889,-111.8733,0
40432,US1UTSL0079,40.744,-111.864,0
40433,US1UTSL0083,40.5857,-111.8491,0
40434,US1UTSL0085,40.7871,-111.9329,0
